task,instance_id,condition,gold_answer,bertscore_f1,bt_bertscore,gpt_orig_answer,gpt_para_answer,gpt_orig_logprob,gpt_para_logprob,llama_orig_answer,llama_para_answer,gemma_orig_answer,gemma_para_answer,gpt_consistent,gpt_orig_correct,gpt_para_correct,gpt_semantic_drift,llama_consistent,llama_orig_correct,llama_para_correct,llama_semantic_drift,gemma_consistent,gemma_orig_correct,gemma_para_correct,gemma_semantic_drift,gpt_logprob_gap
trivia_qa,4090,voice,Who Wants To Be a Millionaire?,0.9432714581489564,0.9273279309272766,Who Wants to Be a Millionaire?,Who Wants to Be a Millionaire,-0.0028805956,-0.009083084,Strictly Come Dancing.,The Apprentice.,The X Factor,"The BBC's ""The X Factor""",False,True,False,0.012265086,False,False,False,0.10347229,False,False,False,0.060866594,0.0062024884
trivia_qa,4090,formality,Who Wants To Be a Millionaire?,0.9248826503753662,0.9164679050445556,Who Wants to Be a Millionaire?,Judith Keppel,-0.0031095035,-0.69987917,Strictly Come Dancing.,"The first person to win the top prize on the UK version of ""Who Wants to Be a Millionaire?"" was David Walliams. He correctly answered all four questions and won £1 million in 2005.",The X Factor,"The first person to win the top prize on that UK show was Dame Edwina Turner. She won in 1968 for her performance as Lady Macbeth of Maccabees. Dame Edwina Turner is an English actress,",False,True,False,0.15372926,False,False,True,0.1668554,False,False,False,0.1763519,0.6967696664999999
trivia_qa,12403,lexical,Cat,0.9751545786857604,0.9616860151290894,Cat,Cat,-0.5035608,-0.3333777,"cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with dark spots and stripes on its body. Its name comes from the ancient city of Van where it was first bred. Despite being a domestic breed,","cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with black points on its ears, eyes, and tail. This breed was recognized by the International Cat Association (TICA) in 198",Dalmatian,Turkish Van,True,True,True,1.1920929e-07,False,True,True,0.07940513,False,False,False,0.1561349,-0.17018310000000003
trivia_qa,12403,syntactic,Cat,0.9498966932296752,0.9375408291816713,Cat,Turkish Van,-0.5035608,-0.05970994,"cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with dark spots and stripes on its body. Its name comes from the ancient city of Van where it was first bred. Despite being a domestic breed,","The domestic breed of the Turkish Van, originating from the eastern Turkish lakeside city of Van, is called the Turkish Van.",Dalmatian,Dalmatian,False,True,False,0.13773018,False,True,False,0.1132645,True,False,False,-2.3841858e-07,-0.44385086
trivia_qa,12403,voice,Cat,0.9788272976875304,0.9005445241928101,Cat,Cat,-0.4923275,-0.04898382,"cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with dark spots and stripes on its body. Its name comes from the ancient city of Van where it was first bred. Despite being a domestic breed,","cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with black points on its ears, eyes, and tail. This breed was first recognized by the International Cat Association in 1978.",Dalmatian,sheep,True,True,True,1.1920929e-07,False,True,True,0.067949474,False,False,False,0.16274303,-0.44334367999999996
trivia_qa,12403,formality,Cat,0.9114928245544434,0.8935047388076782,Cat,Cat,-0.5035608,-0.11309851,"cat. The Turkish Van is a domestic breed of cat originating in Turkey. It has distinctive white fur with dark spots and stripes on its body. Its name comes from the ancient city of Van where it was first bred. Despite being a domestic breed,","The Turkish Van is a long-haired domestic cat breed. To be more specific, it's an ancient breed that originated in the Eastern Mediterranean region and was first recognized by the International Cat Association (TICA) in 1981. It has",Dalmatian,"The Turkish Van is a breed of dog. It's known for its distinctive appearance and is often used as a hunting dog in Turkey. The exact breed standard isn't widely publicized, but it typically includes features like a pointed head, long legs,",True,True,True,1.1920929e-07,False,True,True,0.11716771,False,False,False,0.19718063,-0.39046229000000005
trivia_qa,2582,lexical,FUNNY GIRL,0.9899195432662964,0.9874523878097534,Funny Girl,Funny Girl,-0.060630772,-0.043666296,The musical featuring the song 'Second Hand Rose' is Les Misérables.,The musical that showcases the song 'Second Hand Rose' is Les Misérables.,"The musical featuring the song ""Second Hand Rose"" is ""The Sound of Music"". This classic Disney film includes several songs, including ""Second Hand Rose"", which was sung by Julie Andrews. The movie tells the story of Maria von Trapp and her","""The Sound of Music"" is a musical that showcases the song ""Second Hand Rose"". It was first performed in 1965 and has been a beloved classic for decades. The show features the main characters, Maria and Mr. Mozart,",True,True,True,-1.1920929e-07,False,False,False,0.009767234,False,False,False,0.10427016,-0.016964476
trivia_qa,2582,syntactic,FUNNY GIRL,0.9478378295898438,0.942004382610321,Funny Girl,Jazz influences,-0.04035525,-0.9203891,The musical featuring the song 'Second Hand Rose' is Les Misérables.,"The song 'Second Hand Rose' by the Beatles includes orchestral arrangements, piano solos, and vocal harmonies.","The musical featuring the song ""Second Hand Rose"" is ""The Sound of Music"". This classic Disney film includes several songs, including ""Second Hand Rose"", which was sung by Julie Andrews. The movie tells the story of Maria von Trapp and her","The song ""Second Hand Rose"" is a popular rock song that was written and performed by the American singer-songwriter Bob Dylan. It's known for its catchy melody, lyrics about relationships, and its use of the guitar as a prominent instrument in the",False,True,False,0.117839694,False,False,False,0.11091173,False,False,False,0.1379137,0.88003385
trivia_qa,2582,voice,FUNNY GIRL,0.962768852710724,0.9579402804374696,Funny Girl,"""Second Hand Rose""",-0.05852295,-0.54320043,The musical featuring the song 'Second Hand Rose' is Les Misérables.,"""I'm Gonna Miss You"" by The Beatles.","The musical featuring the song ""Second Hand Rose"" is ""The Sound of Music"". This classic Disney film includes several songs, including ""Second Hand Rose"", which was sung by Julie Andrews. The movie tells the story of Maria von Trapp and her","""I Will Always Love You"" by Whitney Houston. ",False,True,False,0.11795461,False,False,False,0.14632517,False,False,False,0.15152216,0.48467747999999994
trivia_qa,2582,formality,FUNNY GIRL,0.9427251815795898,0.942004382610321,Funny Girl,Jazz and vaudeville influences.,-0.05852295,-0.86281794,The musical featuring the song 'Second Hand Rose' is Les Misérables.,The song 'Second Hand Rose' by Adele has a piano melody.,"The musical featuring the song ""Second Hand Rose"" is ""The Sound of Music"". This classic Disney film includes several songs, including ""Second Hand Rose"", which was sung by Julie Andrews. The movie tells the story of Maria von Trapp and her","The song ""Second Hand Rose"" has several musical features, including:",False,True,False,0.1360327,False,False,False,0.085053205,False,False,False,0.11359668,0.80429499
trivia_qa,9606,lexical,Adam Smith,0.982479691505432,0.9543713927268982,Napoleon Bonaparte,Napoleon Bonaparte,-0.017599005,-0.011476065,"William Gladstone, the 19th century British Prime Minister and Liberal Party leader, is credited with describing England as ""a nation of shopkeepers."" This quote reflects his belief that English society was based on commerce and industry.",Winston Churchill.,"Oliver Cromwell. He was the leader of the English Civil War and is often credited with popularizing the term ""shopkeeper"" to describe people who work in retail establishments, particularly those that sell goods for profit. His description became widely used by the","Oliver Cromwell. He was the leader of the English Civil War and is known for his role in the establishment of the Commonwealth of England, which lasted from 1649 to 1653. As Lord Protector, he was responsible",True,False,False,0.0,False,False,False,0.14071345,False,False,False,0.115803,-0.00612294
trivia_qa,9606,syntactic,Adam Smith,0.9525921940803528,0.9579259753227234,Napoleon Bonaparte,Napoleon Bonaparte,-0.01790186,-0.013895379,"William Gladstone, the 19th century British Prime Minister and Liberal Party leader, is credited with describing England as ""a nation of shopkeepers."" This quote reflects his belief that English society was based on commerce and industry.",The famous person who described England as 'a nation of shopkeepers' was William Makepeace Thackeray.,"Oliver Cromwell. He was the leader of the English Civil War and is often credited with popularizing the term ""shopkeeper"" to describe people who work in retail establishments, particularly those that sell goods for profit. His description became widely used by the","Oliver Cromwell. He was an English statesman, politician and military leader who played a significant role in the English Civil War and later became the Lord Protector of Great Britain from 1658 to 1659. As a merchant",True,False,False,0.0,False,False,False,0.10375965,False,False,False,0.12850755,-0.004006480999999999
trivia_qa,9606,voice,Adam Smith,0.9650723338127136,0.9613503217697144,Napoleon Bonaparte,Napoleon Bonaparte,-0.01907059,-0.040550213,"William Gladstone, the 19th century British Prime Minister and Liberal Party leader, is credited with describing England as ""a nation of shopkeepers."" This quote reflects his belief that English society was based on commerce and industry.","The phrase ""England is a nation of shopkeepers"" is famously attributed to Winston Churchill. He used it in his 1906 book, ""The Celebrity,"" where he said that the English people are known for their love of shopping and thrift","Oliver Cromwell. He was the leader of the English Civil War and is often credited with popularizing the term ""shopkeeper"" to describe people who work in retail establishments, particularly those that sell goods for profit. His description became widely used by the",The British Empire. ,True,False,False,0.0,False,False,False,0.10241461,False,False,False,0.14480442,0.021479623000000003
trivia_qa,9606,formality,Adam Smith,0.9508684277534484,0.9534518122673036,Napoleon Bonaparte,Napoleon Bonaparte,-0.01907059,-0.014064771,"William Gladstone, the 19th century British Prime Minister and Liberal Party leader, is credited with describing England as ""a nation of shopkeepers."" This quote reflects his belief that English society was based on commerce and industry.","The famous quote ""England is a nation of shopkeepers"" was famously said by Winston Churchill.","Oliver Cromwell. He was the leader of the English Civil War and is often credited with popularizing the term ""shopkeeper"" to describe people who work in retail establishments, particularly those that sell goods for profit. His description became widely used by the","Oliver Cromwell. He famously declared, ""England is a nation of shopkeepers"" in 1653 during the English Civil War. This statement became a rallying cry for the Puritans and played a significant role in shaping British politics and",True,False,False,0.0,False,False,False,0.08952898,False,False,False,0.11186987,-0.005005818999999998
